,detail_id,transaction_id,item_id,quantity
495,5495,T0000005336,S005,1
496,5496,T0000005337,S001,1
497,5497,T0000005338,S001,3
498,5498,T0000005339,S001,1
499,5499,T0000005340,S005,1
500,5500,T0000005341,S001,4
501,5501,T0000005342,S001,4
502,5502,T0000005343,S003,1
503,5503,T0000005344,S005,1
504,5504,T0000005345,S002,1
505,5505,T0000005346,S002,1
506,5506,T0000005347,S004,1
507,5507,T0000005348,S001,3
508,5508,T0000005349,S001,1
509,5509,T0000005350,S001,2
510,5510,T0000005351,S005,1
511,5511,T0000005352,S005,1
512,5512,T0000005353,S005,1
513,5513,T0000005354,S002,1
514,5514,T0000005355,S002,1
515,5515,T0000005356,S002,1
516,5516,T0000005357,S004,1
517,5517,T0000005358,S005,1
518,5518,T0000005359,S002,1
519,5519,T0000005360,S005,1
520,5520,T0000005361,S001,1
521,5521,T0000005362,S001,1
522,5522,T0000005363,S004,1
523,5523,T0000005364,S004,1
524,5524,T0000005365,S002,1
525,5525,T0000005366,S001,1
526,5526,T0000005367,S004,2
527,5527,T0000005368,S005,1
528,5528,T0000005369,S005,1
529,5529,T0000005370,S005,1
530,5530,T0000005371,S001,1
531,5531,T0000005372,S003,1
532,5532,T0000005373,S001,1
533,5533,T0000005374,S001,3
534,5534,T0000005375,S002,1
535,5535,T0000005376,S005,1
536,5536,T0000005377,S002,1
537,5537,T0000005378,S002,1
538,5538,T0000005379,S001,1
539,5539,T0000005380,S005,1
540,5540,T0000005381,S003,1
541,5541,T0000005382,S001,1
542,5542,T0000005383,S005,1
543,5543,T0000005383,S001,1
544,5544,T0000005384,S002,2
545,5545,T0000005385,S005,1
546,5546,T0000005386,S005,1
547,5547,T0000005387,S005,1
548,5548,T0000005388,S005,1
549,5549,T0000005389,S002,1
550,5550,T0000005390,S003,2
551,5551,T0000005390,S002,2
552,5552,T0000005391,S002,1
553,5553,T0000005392,S005,1
554,5554,T0000005393,S001,1
555,5555,T0000005394,S001,1
556,5556,T0000005395,S005,1
557,5557,T0000005396,S005,1
558,5558,T0000005397,S002,1
559,5559,T0000005398,S002,1
560,5560,T0000005399,S001,3
561,5561,T0000005399,S005,1
562,5562,T0000005400,S005,1
563,5563,T0000005401,S001,1
564,5564,T0000005401,S002,1
565,5565,T0000005402,S003,1
566,5566,T0000005403,S004,1
567,5567,T0000005404,S005,1
568,5568,T0000005405,S005,1
569,5569,T0000005406,S002,1
570,5570,T0000005407,S002,1
571,5571,T0000005408,S002,1
572,5572,T0000005409,S002,1
573,5573,T0000005410,S001,1
574,5574,T0000005411,S002,1
575,5575,T0000005412,S005,1
576,5576,T0000005413,S005,1
577,5577,T0000005414,S001,1
578,5578,T0000005415,S005,1
579,5579,T0000005416,S004,1
580,5580,T0000005417,S005,1
581,5581,T0000005418,S001,3
582,5582,T0000005419,S001,1
583,5583,T0000005420,S005,1
584,5584,T0000005421,S002,1
585,5585,T0000005422,S003,1
586,5586,T0000005423,S001,2
587,5587,T0000005424,S003,1
588,5588,T0000005424,S003,1
589,5589,T0000005425,S004,1
590,5590,T0000005426,S003,1
591,5591,T0000005427,S004,1
592,5592,T0000005428,S003,1
593,5593,T0000005429,S002,1
594,5594,T0000005430,S003,1
595,5595,T0000005431,S001,1
596,5596,T0000005432,S003,1
597,5597,T0000005433,S001,1
598,5598,T0000005434,S004,1
599,5599,T0000005434,S001,1
600,5600,T0000005435,S005,1
601,5601,T0000005436,S002,2
602,5602,T0000005437,S005,1
603,5603,T0000005438,S001,1
604,5604,T0000005439,S002,1
605,5605,T0000005440,S001,1
606,5606,T0000005441,S003,1
607,5607,T0000005442,S005,1
608,5608,T0000005443,S002,1
609,5609,T0000005444,S001,2
610,5610,T0000005445,S004,1
611,5611,T0000005446,S001,3
612,5612,T0000005447,S002,1
613,5613,T0000005448,S002,1
614,5614,T0000005449,S005,1
615,5615,T0000005450,S005,1
616,5616,T0000005451,S005,1
617,5617,T0000005452,S001,1
618,5618,T0000005453,S001,1
619,5619,T0000005454,S003,1
620,5620,T0000005455,S005,1
621,5621,T0000005456,S005,1
622,5622,T0000005457,S005,1
623,5623,T0000005458,S005,2
624,5624,T0000005459,S001,3
625,5625,T0000005460,S004,1
626,5626,T0000005461,S003,1
627,5627,T0000005462,S003,2
628,5628,T0000005463,S002,1
629,5629,T0000005464,S004,1
630,5630,T0000005465,S004,1
631,5631,T0000005466,S001,1
632,5632,T0000005467,S004,1
633,5633,T0000005468,S002,2
634,5634,T0000005469,S003,1
635,5635,T0000005470,S002,1
636,5636,T0000005471,S003,1
637,5637,T0000005472,S004,1
638,5638,T0000005473,S001,1
639,5639,T0000005474,S005,1
640,5640,T0000005475,S005,1
641,5641,T0000005476,S004,1
642,5642,T0000005476,S002,3
643,5643,T0000005477,S001,1
644,5644,T0000005478,S003,2
645,5645,T0000005479,S004,1
646,5646,T0000005480,S001,2
647,5647,T0000005481,S002,1
648,5648,T0000005482,S005,1
649,5649,T0000005483,S001,1
650,5650,T0000005484,S004,1
651,5651,T0000005484,S005,1
652,5652,T0000005485,S003,1
653,5653,T0000005486,S005,1
654,5654,T0000005486,S005,1
655,5655,T0000005487,S001,1
656,5656,T0000005488,S003,1
657,5657,T0000005489,S001,2
658,5658,T0000005490,S003,1
659,5659,T0000005491,S005,1
660,5660,T0000005492,S002,1
661,5661,T0000005493,S002,1
662,5662,T0000005494,S005,1
663,5663,T0000005495,S003,1
664,5664,T0000005496,S003,1
665,5665,T0000005497,S001,1
666,5666,T0000005498,S002,1
667,5667,T0000005499,S001,4
668,5668,T0000005500,S001,2
669,5669,T0000005500,S005,1
670,5670,T0000005501,S005,1
671,5671,T0000005502,S005,1
672,5672,T0000005503,S001,1
673,5673,T0000005504,S002,1
674,5674,T0000005505,S001,4
675,5675,T0000005506,S005,1
676,5676,T0000005507,S001,2
677,5677,T0000005508,S004,1
678,5678,T0000005509,S001,1
679,5679,T0000005510,S004,1
680,5680,T0000005510,S003,1
681,5681,T0000005511,S001,1
682,5682,T0000005512,S005,1
683,5683,T0000005513,S002,1
684,5684,T0000005514,S001,3
685,5685,T0000005515,S001,1
686,5686,T0000005516,S005,1
687,5687,T0000005517,S005,1
688,5688,T0000005518,S005,1
689,5689,T0000005519,S002,2
690,5690,T0000005520,S005,1
691,5691,T0000005521,S001,2
692,5692,T0000005522,S004,1
693,5693,T0000005523,S003,1
694,5694,T0000005524,S003,1
695,5695,T0000005525,S003,1
696,5696,T0000005526,S001,2
697,5697,T0000005527,S002,1
698,5698,T0000005528,S001,1
699,5699,T0000005529,S002,1
700,5700,T0000005530,S003,1
701,5701,T0000005531,S004,1
702,5702,T0000005532,S003,1
703,5703,T0000005533,S001,3
704,5704,T0000005534,S005,1
705,5705,T0000005535,S001,1
706,5706,T0000005536,S005,1
707,5707,T0000005537,S002,2
708,5708,T0000005538,S003,1
709,5709,T0000005539,S005,1
710,5710,T0000005540,S005,1
711,5711,T0000005541,S005,1
712,5712,T0000005542,S005,2
713,5713,T0000005543,S005,1
714,5714,T0000005544,S001,1
715,5715,T0000005545,S005,1
716,5716,T0000005546,S001,1
717,5717,T0000005547,S002,1
718,5718,T0000005548,S002,1
719,5719,T0000005549,S001,1
720,5720,T0000005550,S003,1
721,5721,T0000005551,S001,2
722,5722,T0000005552,S004,1
723,5723,T0000005553,S001,1
724,5724,T0000005554,S004,1
725,5725,T0000005555,S001,3
726,5726,T0000005556,S002,1
727,5727,T0000005557,S003,1
728,5728,T0000005558,S001,2
729,5729,T0000005559,S003,2
730,5730,T0000005560,S003,1
731,5731,T0000005561,S003,1
732,5732,T0000005562,S002,2
733,5733,T0000005563,S001,3
734,5734,T0000005564,S002,1
735,5735,T0000005565,S005,1
736,5736,T0000005566,S004,1
737,5737,T0000005567,S002,1
738,5738,T0000005567,S004,1
739,5739,T0000005568,S001,1
740,5740,T0000005569,S003,1
741,5741,T0000005570,S004,1
742,5742,T0000005571,S005,1
743,5743,T0000005572,S001,1
744,5744,T0000005573,S004,1
745,5745,T0000005574,S001,1
746,5746,T0000005575,S004,1
747,5747,T0000005576,S002,1
748,5748,T0000005577,S002,1
749,5749,T0000005578,S001,2
750,5750,T0000005579,S003,1
751,5751,T0000005580,S002,2
752,5752,T0000005581,S002,1
753,5753,T0000005582,S001,1
754,5754,T0000005583,S002,2
755,5755,T0000005584,S001,1
756,5756,T0000005585,S003,2
757,5757,T0000005586,S001,1
758,5758,T0000005587,S002,1
759,5759,T0000005588,S005,1
760,5760,T0000005589,S001,2
761,5761,T0000005590,S003,1
762,5762,T0000005591,S005,1
763,5763,T0000005592,S003,1
764,5764,T0000005593,S002,1
765,5765,T0000005594,S005,1
766,5766,T0000005595,S001,2
767,5767,T0000005596,S003,1
768,5768,T0000005597,S003,1
769,5769,T0000005598,S001,1
770,5770,T0000005598,S001,3
771,5771,T0000005598,S003,1
772,5772,T0000005599,S002,2
773,5773,T0000005600,S003,1
774,5774,T0000005601,S001,2
775,5775,T0000005601,S001,1
776,5776,T0000005602,S002,1
777,5777,T0000005603,S002,1
778,5778,T0000005604,S005,1
779,5779,T0000005605,S003,1
780,5780,T0000005606,S004,1
781,5781,T0000005607,S001,1
782,5782,T0000005608,S002,2
783,5783,T0000005609,S001,1
784,5784,T0000005610,S005,1
785,5785,T0000005611,S004,1
786,5786,T0000005612,S001,1
787,5787,T0000005613,S003,1
788,5788,T0000005614,S005,1
789,5789,T0000005615,S004,1
790,5790,T0000005616,S001,1
791,5791,T0000005617,S004,1
792,5792,T0000005618,S001,1
793,5793,T0000005619,S005,1
794,5794,T0000005620,S002,2
795,5795,T0000005621,S005,1
796,5796,T0000005622,S004,1
797,5797,T0000005623,S003,2
798,5798,T0000005624,S004,1
799,5799,T0000005625,S005,1
800,5800,T0000005626,S003,1
801,5801,T0000005626,S004,1
802,5802,T0000005627,S001,1
803,5803,T0000005628,S002,1
804,5804,T0000005629,S003,1
805,5805,T0000005630,S002,1
806,5806,T0000005631,S005,1
807,5807,T0000005632,S005,1
808,5808,T0000005633,S001,2
809,5809,T0000005634,S005,1
810,5810,T0000005635,S001,1
811,5811,T0000005636,S005,1
812,5812,T0000005637,S002,1
813,5813,T0000005638,S003,2
814,5814,T0000005639,S002,1
815,5815,T0000005640,S004,1
816,5816,T0000005641,S003,1
817,5817,T0000005642,S003,1
818,5818,T0000005643,S001,1
819,5819,T0000005644,S001,1
820,5820,T0000005645,S001,1
821,5821,T0000005646,S003,1
822,5822,T0000005647,S005,1
823,5823,T0000005648,S004,1
824,5824,T0000005649,S001,1
825,5825,T0000005650,S001,1
826,5826,T0000005651,S004,1
827,5827,T0000005652,S001,1
828,5828,T0000005653,S002,2
829,5829,T0000005654,S003,1
830,5830,T0000005655,S005,1
831,5831,T0000005656,S003,1
832,5832,T0000005657,S005,1
833,5833,T0000005658,S005,1
834,5834,T0000005659,S004,1
835,5835,T0000005660,S001,1
836,5836,T0000005661,S003,1
837,5837,T0000005662,S005,1
838,5838,T0000005663,S005,1
839,5839,T0000005664,S002,1
840,5840,T0000005665,S005,1
841,5841,T0000005666,S003,1
842,5842,T0000005667,S003,1
843,5843,T0000005667,S001,1
844,5844,T0000005668,S005,1
845,5845,T0000005669,S001,3
846,5846,T0000005670,S002,2
847,5847,T0000005671,S001,3
848,5848,T0000005672,S001,2
849,5849,T0000005673,S005,1
850,5850,T0000005674,S005,1
851,5851,T0000005675,S004,1
852,5852,T0000005676,S001,1
853,5853,T0000005677,S001,2
854,5854,T0000005678,S002,1
855,5855,T0000005679,S001,2
856,5856,T0000005680,S002,1
857,5857,T0000005681,S003,1
858,5858,T0000005682,S001,1
859,5859,T0000005682,S001,1
860,5860,T0000005683,S003,1
861,5861,T0000005684,S005,1
862,5862,T0000005684,S004,1
863,5863,T0000005685,S002,1
864,5864,T0000005686,S005,1
865,5865,T0000005687,S002,1
866,5866,T0000005688,S001,2
867,5867,T0000005689,S002,1
868,5868,T0000005690,S002,1
869,5869,T0000005691,S005,1
870,5870,T0000005691,S002,1
871,5871,T0000005692,S001,1
872,5872,T0000005693,S005,1
873,5873,T0000005694,S003,2
874,5874,T0000005695,S002,3
875,5875,T0000005696,S005,1
876,5876,T0000005697,S002,1
877,5877,T0000005698,S002,3
878,5878,T0000005699,S004,1
879,5879,T0000005700,S004,2
880,5880,T0000005701,S001,2
881,5881,T0000005702,S004,1
882,5882,T0000005703,S002,1
883,5883,T0000005704,S004,1
884,5884,T0000005705,S005,1
885,5885,T0000005706,S001,1
886,5886,T0000005707,S005,1
887,5887,T0000005708,S001,2
888,5888,T0000005709,S005,1
889,5889,T0000005710,S002,1
890,5890,T0000005711,S005,1
891,5891,T0000005712,S003,1
892,5892,T0000005713,S001,1
893,5893,T0000005714,S001,1
894,5894,T0000005714,S002,1
895,5895,T0000005715,S002,1
896,5896,T0000005716,S001,1
897,5897,T0000005717,S005,1
898,5898,T0000005718,S002,1
899,5899,T0000005718,S003,1
900,5900,T0000005719,S005,1
901,5901,T0000005720,S005,1
902,5902,T0000005721,S004,1
903,5903,T0000005722,S001,1
904,5904,T0000005723,S001,1
905,5905,T0000005724,S002,1
906,5906,T0000005725,S001,1
907,5907,T0000005726,S001,2
908,5908,T0000005727,S001,1
909,5909,T0000005728,S005,1
910,5910,T0000005729,S004,1
911,5911,T0000005730,S001,3
912,5912,T0000005731,S005,1
913,5913,T0000005732,S004,1
914,5914,T0000005732,S003,1
915,5915,T0000005733,S005,1
916,5916,T0000005734,S001,1
917,5917,T0000005735,S001,2
918,5918,T0000005736,S001,2
919,5919,T0000005736,S001,3
920,5920,T0000005737,S002,1
921,5921,T0000005738,S002,2
922,5922,T0000005738,S005,1
923,5923,T0000005739,S005,1
924,5924,T0000005739,S005,1
925,5925,T0000005740,S001,1
926,5926,T0000005741,S002,1
927,5927,T0000005742,S005,1
928,5928,T0000005743,S002,1
929,5929,T0000005744,S003,2
930,5930,T0000005745,S005,1
931,5931,T0000005746,S002,2
932,5932,T0000005747,S005,1
933,5933,T0000005748,S001,1
934,5934,T0000005749,S002,2
935,5935,T0000005749,S001,1
936,5936,T0000005750,S002,1
937,5937,T0000005751,S004,1
938,5938,T0000005752,S004,1
939,5939,T0000005753,S001,1
940,5940,T0000005754,S001,2
941,5941,T0000005754,S001,1
942,5942,T0000005755,S005,1
943,5943,T0000005756,S001,1
944,5944,T0000005757,S005,1
945,5945,T0000005758,S003,1
946,5946,T0000005759,S002,1
947,5947,T0000005760,S005,1
948,5948,T0000005761,S005,1
949,5949,T0000005762,S005,1
950,5950,T0000005763,S004,1
951,5951,T0000005764,S002,1
952,5952,T0000005765,S005,2
953,5953,T0000005766,S005,1
954,5954,T0000005767,S001,1
955,5955,T0000005768,S001,1
956,5956,T0000005769,S001,1
957,5957,T0000005770,S005,1
958,5958,T0000005771,S001,1
959,5959,T0000005772,S004,1
960,5960,T0000005773,S001,1
961,5961,T0000005774,S005,1
962,5962,T0000005775,S005,1
963,5963,T0000005776,S001,1
964,5964,T0000005777,S002,1
965,5965,T0000005778,S002,1
966,5966,T0000005779,S001,1
967,5967,T0000005780,S001,2
968,5968,T0000005781,S002,1
969,5969,T0000005782,S002,1
970,5970,T0000005783,S002,1
971,5971,T0000005784,S002,2
972,5972,T0000005785,S001,1
973,5973,T0000005786,S002,1
974,5974,T0000005787,S005,1
975,5975,T0000005788,S005,1
976,5976,T0000005789,S001,1
977,5977,T0000005790,S005,1
978,5978,T0000005791,S001,1
979,5979,T0000005792,S005,1
980,5980,T0000005793,S005,1
981,5981,T0000005794,S004,1
982,5982,T0000005795,S001,1
983,5983,T0000005796,S002,1
984,5984,T0000005797,S001,2
985,5985,T0000005798,S003,1
986,5986,T0000005799,S005,1
987,5987,T0000005800,S002,2
988,5988,T0000005801,S001,1
989,5989,T0000005802,S002,1
990,5990,T0000005803,S005,1
991,5991,T0000005804,S001,1
992,5992,T0000005805,S002,1
993,5993,T0000005806,S004,1
994,5994,T0000005807,S005,2
995,5995,T0000005808,S002,1
996,5996,T0000005809,S002,2
997,5997,T0000005810,S005,1
998,5998,T0000005811,S003,1
999,5999,T0000005812,S004,1
1000,6000,T0000005813,S001,1
1001,6001,T0000005814,S005,1
1002,6002,T0000005815,S003,1
1003,6003,T0000005816,S001,1
1004,6004,T0000005817,S005,1
1005,6005,T0000005817,S001,1
1006,6006,T0000005818,S005,1
1007,6007,T0000005819,S001,1
1008,6008,T0000005820,S002,1
1009,6009,T0000005821,S003,1
1010,6010,T0000005822,S001,1
1011,6011,T0000005823,S001,2
1012,6012,T0000005824,S001,1
1013,6013,T0000005825,S001,1
1014,6014,T0000005826,S005,1
1015,6015,T0000005827,S002,2
1016,6016,T0000005828,S005,1
1017,6017,T0000005829,S004,1
1018,6018,T0000005830,S004,1
1019,6019,T0000005831,S002,1
1020,6020,T0000005832,S005,1
1021,6021,T0000005833,S005,1
1022,6022,T0000005834,S002,1
1023,6023,T0000005835,S002,2
1024,6024,T0000005836,S003,1
1025,6025,T0000005837,S005,1
1026,6026,T0000005838,S002,1
1027,6027,T0000005839,S001,1
1028,6028,T0000005840,S001,1
1029,6029,T0000005840,S004,1
1030,6030,T0000005841,S003,1
1031,6031,T0000005842,S001,1
1032,6032,T0000005843,S001,1
1033,6033,T0000005844,S002,2
1034,6034,T0000005845,S002,1
1035,6035,T0000005846,S005,1
1036,6036,T0000005847,S001,1
1037,6037,T0000005848,S003,1
1038,6038,T0000005849,S005,1
1039,6039,T0000005849,S001,1
1040,6040,T0000005850,S004,1
1041,6041,T0000005851,S005,1
1042,6042,T0000005852,S004,1
1043,6043,T0000005853,S001,2
1044,6044,T0000005854,S004,1
1045,6045,T0000005855,S003,1
1046,6046,T0000005856,S005,1
1047,6047,T0000005857,S003,1
1048,6048,T0000005858,S002,1
1049,6049,T0000005859,S002,1
1050,6050,T0000005860,S005,1
1051,6051,T0000005861,S002,1
1052,6052,T0000005862,S005,1
1053,6053,T0000005863,S005,1
1054,6054,T0000005864,S004,1
1055,6055,T0000005865,S005,1
1056,6056,T0000005866,S004,1
1057,6057,T0000005866,S002,1
1058,6058,T0000005867,S003,1
1059,6059,T0000005868,S002,1
1060,6060,T0000005869,S005,1
1061,6061,T0000005870,S003,1
1062,6062,T0000005870,S002,1
1063,6063,T0000005871,S001,1
1064,6064,T0000005871,S002,2
1065,6065,T0000005872,S003,1
1066,6066,T0000005873,S004,1
1067,6067,T0000005874,S001,1
1068,6068,T0000005875,S005,1
1069,6069,T0000005876,S005,1
1070,6070,T0000005877,S005,1
1071,6071,T0000005878,S005,1
1072,6072,T0000005879,S005,1
1073,6073,T0000005880,S001,2
1074,6074,T0000005880,S005,1
1075,6075,T0000005881,S001,1
1076,6076,T0000005882,S001,4
1077,6077,T0000005883,S002,1
1078,6078,T0000005884,S001,1
1079,6079,T0000005885,S001,1
1080,6080,T0000005886,S003,1
1081,6081,T0000005887,S003,1
1082,6082,T0000005888,S002,2
1083,6083,T0000005889,S001,2
1084,6084,T0000005890,S002,1
1085,6085,T0000005891,S003,1
1086,6086,T0000005892,S001,1
1087,6087,T0000005893,S005,1
1088,6088,T0000005894,S003,1
1089,6089,T0000005895,S005,1
1090,6090,T0000005896,S001,1
1091,6091,T0000005897,S003,1
1092,6092,T0000005898,S001,1
1093,6093,T0000005899,S005,2
1094,6094,T0000005900,S004,1
1095,6095,T0000005901,S005,1
1096,6096,T0000005902,S002,2
1097,6097,T0000005903,S002,1
1098,6098,T0000005904,S005,1
1099,6099,T0000005905,S005,1
1100,6100,T0000005906,S005,1
1101,6101,T0000005907,S005,1
1102,6102,T0000005908,S001,2
1103,6103,T0000005909,S003,2
1104,6104,T0000005910,S004,1
1105,6105,T0000005911,S002,1
1106,6106,T0000005912,S003,1
1107,6107,T0000005913,S002,1
1108,6108,T0000005914,S005,1
1109,6109,T0000005914,S005,1
1110,6110,T0000005915,S002,1
1111,6111,T0000005916,S002,2
1112,6112,T0000005917,S005,1
1113,6113,T0000005918,S005,1
1114,6114,T0000005919,S003,2
1115,6115,T0000005920,S002,3
1116,6116,T0000005921,S005,1
1117,6117,T0000005922,S002,1
1118,6118,T0000005923,S003,1
1119,6119,T0000005924,S001,3
1120,6120,T0000005925,S001,1
1121,6121,T0000005926,S001,1
1122,6122,T0000005927,S002,1
1123,6123,T0000005928,S001,2
1124,6124,T0000005929,S005,1
1125,6125,T0000005930,S004,1
1126,6126,T0000005931,S002,1
1127,6127,T0000005931,S002,1
1128,6128,T0000005932,S005,1
1129,6129,T0000005933,S003,1
1130,6130,T0000005934,S005,1
1131,6131,T0000005935,S001,1
1132,6132,T0000005936,S002,1
1133,6133,T0000005937,S002,1
1134,6134,T0000005938,S005,1
1135,6135,T0000005939,S002,1
1136,6136,T0000005940,S003,2
1137,6137,T0000005941,S003,1
1138,6138,T0000005942,S002,1
1139,6139,T0000005943,S001,2
1140,6140,T0000005944,S002,1
1141,6141,T0000005945,S001,1
1142,6142,T0000005946,S004,1
1143,6143,T0000005947,S001,1
1144,6144,T0000005948,S002,1
1145,6145,T0000005949,S005,1
1146,6146,T0000005950,S004,1
1147,6147,T0000005951,S001,2
1148,6148,T0000005952,S005,1
1149,6149,T0000005953,S002,1
1150,6150,T0000005954,S001,1
1151,6151,T0000005955,S002,1
1152,6152,T0000005956,S004,1
1153,6153,T0000005957,S001,2
1154,6154,T0000005958,S002,1
1155,6155,T0000005959,S002,1
1156,6156,T0000005960,S005,1
1157,6157,T0000005961,S004,1
1158,6158,T0000005962,S003,1
1159,6159,T0000005963,S004,1
1160,6160,T0000005964,S005,1
1161,6161,T0000005965,S001,1
1162,6162,T0000005965,S001,1
1163,6163,T0000005966,S005,1
1164,6164,T0000005967,S002,1
1165,6165,T0000005968,S004,2
1166,6166,T0000005969,S001,2
1167,6167,T0000005970,S002,2
1168,6168,T0000005971,S004,1
1169,6169,T0000005972,S005,1
1170,6170,T0000005973,S005,1
1171,6171,T0000005974,S004,1
1172,6172,T0000005975,S004,1
1173,6173,T0000005976,S005,1
1174,6174,T0000005976,S001,2
1175,6175,T0000005977,S002,1
1176,6176,T0000005978,S001,4
1177,6177,T0000005979,S001,1
1178,6178,T0000005980,S005,1
1179,6179,T0000005981,S005,1
1180,6180,T0000005982,S005,1
1181,6181,T0000005983,S001,1
1182,6182,T0000005984,S004,1
1183,6183,T0000005985,S005,1
1184,6184,T0000005986,S001,2
1185,6185,T0000005987,S001,2
1186,6186,T0000005987,S002,1
1187,6187,T0000005988,S001,2
1188,6188,T0000005989,S001,1
1189,6189,T0000005990,S001,1
1190,6190,T0000005991,S002,1
1191,6191,T0000005992,S005,2
1192,6192,T0000005993,S002,1
1193,6193,T0000005994,S002,1
1194,6194,T0000005995,S005,1
1195,6195,T0000005996,S001,1
1196,6196,T0000005997,S001,1
1197,6197,T0000005998,S001,4
1198,6198,T0000005999,S004,1
1199,6199,T0000006000,S004,1
1200,6200,T0000006001,S003,1
1201,6201,T0000006002,S001,2
1202,6202,T0000006003,S004,1
1203,6203,T0000006004,S005,1
1204,6204,T0000006005,S001,1
1205,6205,T0000006006,S005,1
1206,6206,T0000006007,S001,1
1207,6207,T0000006008,S001,1
1208,6208,T0000006009,S001,2
1209,6209,T0000006010,S002,1
1210,6210,T0000006011,S005,1
1211,6211,T0000006012,S004,1
1212,6212,T0000006013,S005,1
1213,6213,T0000006014,S003,1
1214,6214,T0000006015,S001,1
1215,6215,T0000006016,S001,1
1216,6216,T0000006017,S005,1
1217,6217,T0000006018,S005,1
1218,6218,T0000006019,S001,3
1219,6219,T0000006020,S003,1
1220,6220,T0000006021,S001,1
1221,6221,T0000006022,S003,1
1222,6222,T0000006023,S002,1
1223,6223,T0000006024,S001,2
1224,6224,T0000006025,S001,2
1225,6225,T0000006026,S001,1
1226,6226,T0000006027,S004,1
1227,6227,T0000006028,S005,1
1228,6228,T0000006029,S002,1
1229,6229,T0000006030,S001,1
1230,6230,T0000006031,S001,1
1231,6231,T0000006032,S005,1
1232,6232,T0000006033,S005,1
1233,6233,T0000006034,S005,1
1234,6234,T0000006035,S002,1
1235,6235,T0000006036,S002,1
1236,6236,T0000006037,S001,1
1237,6237,T0000006038,S002,1
1238,6238,T0000006039,S003,1
1239,6239,T0000006040,S002,1
1240,6240,T0000006041,S002,3
1241,6241,T0000006042,S004,1
1242,6242,T0000006043,S005,1
1243,6243,T0000006044,S001,2
1244,6244,T0000006044,S003,1
1245,6245,T0000006045,S004,1
1246,6246,T0000006046,S003,1
1247,6247,T0000006047,S002,1
1248,6248,T0000006048,S002,1
1249,6249,T0000006049,S003,1
1250,6250,T0000006050,S003,1
1251,6251,T0000006050,S001,1
1252,6252,T0000006051,S005,1
1253,6253,T0000006052,S005,1
1254,6254,T0000006053,S001,1
1255,6255,T0000006054,S005,1
1256,6256,T0000006055,S002,1
1257,6257,T0000006056,S002,1
1258,6258,T0000006057,S003,1
1259,6259,T0000006058,S002,1
1260,6260,T0000006059,S001,1
1261,6261,T0000006060,S003,2
1262,6262,T0000006061,S001,1
1263,6263,T0000006062,S001,1
1264,6264,T0000006063,S005,1
1265,6265,T0000006063,S004,1
1266,6266,T0000006063,S002,2
1267,6267,T0000006064,S005,1
1268,6268,T0000006065,S002,2
1269,6269,T0000006066,S001,1
1270,6270,T0000006067,S005,1
1271,6271,T0000006068,S003,2
1272,6272,T0000006069,S003,1
1273,6273,T0000006070,S001,1
1274,6274,T0000006071,S005,1
1275,6275,T0000006072,S002,1
1276,6276,T0000006073,S001,1
1277,6277,T0000006074,S003,1
1278,6278,T0000006075,S003,1
1279,6279,T0000006076,S001,3
1280,6280,T0000006077,S002,1
1281,6281,T0000006078,S002,1
1282,6282,T0000006079,S001,2
1283,6283,T0000006080,S001,1
1284,6284,T0000006081,S003,1
1285,6285,T0000006082,S005,1
1286,6286,T0000006083,S005,1
1287,6287,T0000006084,S004,1
1288,6288,T0000006085,S001,3
1289,6289,T0000006086,S004,1
1290,6290,T0000006087,S001,3
1291,6291,T0000006088,S001,1
1292,6292,T0000006089,S002,1
1293,6293,T0000006090,S003,1
1294,6294,T0000006091,S002,1
1295,6295,T0000006092,S005,1
1296,6296,T0000006093,S005,1
1297,6297,T0000006094,S005,1
1298,6298,T0000006094,S004,1
1299,6299,T0000006095,S002,1
1300,6300,T0000006096,S005,1
1301,6301,T0000006097,S002,1
1302,6302,T0000006098,S002,1
1303,6303,T0000006099,S003,1
1304,6304,T0000006100,S005,1
1305,6305,T0000006101,S001,1
1306,6306,T0000006102,S005,1
1307,6307,T0000006103,S002,2
1308,6308,T0000006104,S001,1
1309,6309,T0000006105,S005,1
1310,6310,T0000006106,S005,1
1311,6311,T0000006107,S005,1
1312,6312,T0000006108,S004,1
1313,6313,T0000006109,S005,1
1314,6314,T0000006110,S002,1
1315,6315,T0000006111,S002,1
1316,6316,T0000006112,S005,2
1317,6317,T0000006113,S001,1
1318,6318,T0000006114,S005,1
1319,6319,T0000006115,S001,1
1320,6320,T0000006116,S005,1
1321,6321,T0000006117,S003,1
1322,6322,T0000006118,S002,1
1323,6323,T0000006119,S002,1
1324,6324,T0000006120,S005,1
1325,6325,T0000006121,S003,1
1326,6326,T0000006122,S001,2
1327,6327,T0000006123,S001,1
1328,6328,T0000006124,S001,1
1329,6329,T0000006125,S003,1
1330,6330,T0000006126,S001,1
1331,6331,T0000006127,S001,1
1332,6332,T0000006128,S005,1
1333,6333,T0000006129,S004,1
1334,6334,T0000006130,S005,1
1335,6335,T0000006131,S002,2
1336,6336,T0000006132,S001,1
1337,6337,T0000006133,S001,2
1338,6338,T0000006134,S005,1
1339,6339,T0000006135,S002,1
1340,6340,T0000006136,S005,1
1341,6341,T0000006137,S005,1
1342,6342,T0000006138,S001,1
1343,6343,T0000006139,S005,1
1344,6344,T0000006140,S004,1
1345,6345,T0000006141,S002,1
1346,6346,T0000006141,S003,1
